;=== Measured signals to be read - MAST diagnostics ===
VS7U      VS  icoil    27  -  c  0.200  0.5e3    0.50e+3  y  1.8750e-5  1.0 1.0  1  2.1e-3  VFLP5U4  - ; NOTE: absolute error is in (A)
VS7L      VS  icoil    28  -  c  0.200  0.5e3    0.50e+3  y  1.5000e-5  1.0 1.0  1  2.1e-3  VFLP5L4  - ;
VS6L      VS  icoil    29  -  c  0.200  0.5e3    0.50e+3  y  2.0000e-5  1.0 1.0  1  2.1e-3  VFLP3L4  - ;
VS5L      VS  icoil    30  -  c  0.200  0.5e3    0.50e+3  y  1.1538e-5  1.0 1.0  1  2.1e-3  VFLP3L4  - ;
VS4L      VS  icoil    31  -  c  0.200  0.5e3    0.50e+3  y  2.9304e-5  1.0 1.0  1  2.1e-3  VFLP2L1  - ;
VS3L      VS  icoil    32  -  c  0.200  0.5e3    0.50e+3  y  5.0000e-4  1.0 1.0  1  2.1e-3  VFLCC09  - ;
VS2L      VS  icoil    33  -  c  0.200  0.5e3    0.50e+3  y  2.6666e-4  1.0 1.0  1  2.1e-3  VFLCC09  - ;
VS1L      VS  icoil    34  -  c  0.200  0.5e3    0.50e+3  y  1.1718e-4  1.0 1.0  1  2.1e-3  VFLCC07  - ;
DPU1      VS  icoil    35  -  c  0.200  0.5e3    0.50e+3  y  2.4762e-5  1.0 1.0  1  2.1e-3  VFLP2U1  - ;
DPL1      VS  icoil    36  -  c  0.200  0.5e3    0.50e+3  y  2.4762e-5  1.0 1.0  1  2.1e-3  VFLP2L1  - ;
P6CU      VS  icoil    37  -  n  0.200  0.5e3    0.50e+3  y  3.0000e-4  1.0 1.0  1  2.1e-3  VFLP6U1  - ; no P6 case signal, but included in P6U
P6CL      VS  icoil    38  -  n  0.200  0.5e3    0.50e+3  y  3.0000e-4  1.0 1.0  1  2.1e-3  VFLP6L1  - ; no P6 case signal, but included in P6U
;
P1LEVEL   RL  none      1  -  c  0.000  0.00     0.00     n  1.00       1.0 1.0  1     0     NONE                 - ; Process 1 run level at each time
;=====================================================================================================================================================================
; Stated errors
;--------------
; Coil currents:
;               
; Flux loops:   
;   CS flux loops: Minimum useful signal: 
;                  Resolution:            
;                  Relative error:        
;   non-CS loops:  Minimum useful signal: 
;                  Resolution:            
;                  Relative error:        
;
; Mirnov coils:
;  CS normal field Minimum useful signal: 
;                  Resolution:            
;                  Relative error:        
;
;Diamagnetic loop: Minimum useful signal: 
;                  Resolution:            
;                  Relative error:        
;
; NOTE: the values actually used above are taken from fields-only test shots. The
;       actual error specs in practice can be larger than the stated general values.
;
;=========================================================================================
; Definitions
;------------
;Name:        User defined signal name
;sigl type:   Type of signal - used to determine importance of signal for fit and
;                              the mathematical definitions of computed signals
;map var:     compare this signal to the indicated map var when comparing measured and
;             computed values
;map indx:    Used to index multiple map vars and two-dimensional signals
;             - negative value: Interpolate FE data to MD position in time plots
; *** pending - negative value: Swap X and Y axes of MD data in profile plots          
;MDS tree:    Designation for MDS+ tree name from which to read signal. Using an       
;             identifier that is not in the DBsignaldesig.pro file (such as '-')       
;             will result in the code using the default tree name in maincontrol.dat   
;Read sig?:   y: read signal, n: skip signal, c: compute signal
;             m: read multiple dimensional signal, p: process previous multi-dim signal
;Error rel:   Relative error
;Error abs:   absolute error
;threshold:   When signal value is below threshold value, error = threshold value
;Use err? :   y: compute error from rel,abs,thresh
;             r: read error from database
;Conv. fact:  Conversion factor for signal when read; when computed, a scalar used
;             in computation
;Pri:         signal "priority": certain signals are essential for reconstructions.
;             Certain groups have "thresholds" below which reconstructions can not be
;             computed. The sum of Pri must be greater than the threshold value for
;             the reconstruction to occur.
;Fit wgt:     signal fit weight (presently not used for weighting: If a signal is
;             requested, Fit wgt is set to 1.0 internally)
; *** pending - negative value: Normalize the mapped FE value in comparison plots
;t idx:       index of "time" abscissa. This is equal to 1 by definition in a scalar
;             signal vs. time. In multidimensional signals, this gives the index of the
;             array corresponding to the "time" coordinate.
;             - positive value: offset subtraction is not performed
;             - negative value: offset subtraction performed on signal using t[0]
;Smooth win:  Smoothing window for the signal in seconds
;Designation: For read signals, these are the database designations of the signals.
;             For computed signals, these are used to define the signal name used
;             in the computation
;=========================================================================================
